"MovieID","MovieTitle","RecommendationID","RecommendationTitle"
3932,"Invisible Man, The (1933)",602,"Alien (1979)"
3948,"Meet the Parents (2000)",1211,"Matrix, The (1999)"
3949,"Requiem for a Dream (2000)",1356,"Fight Club (1999)"
3952,"Contender, The (2000)",1317,"American Beauty (1999)"
3959,"Time Machine, The (1960)",1211,"Matrix, The (1999)"
3967,"Billy Elliot (2000)",1211,"Matrix, The (1999)"
3968,"Bedazzled (2000)",1211,"Matrix, The (1999)"
3969,"Pay It Forward (2000)",214,"Forrest Gump (1994)"
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",1211,"Matrix, The (1999)"
3977,"Charlie's Angels (2000)",1211,"Matrix, The (1999)"
3978,"Legend of Bagger Vance, The (2000)",214,"Forrest Gump (1994)"
3978,"Legend of Bagger Vance, The (2000)",1211,"Matrix, The (1999)"
3979,"Little Nicky (2000)",1211,"Matrix, The (1999)"
3980,"Men of Honor (2000)",214,"Forrest Gump (1994)"
3981,"Red Planet (2000)",1211,"Matrix, The (1999)"
3983,"You Can Count on Me (2000)",2031,"Lost in Translation (2003)"
3984,"Diamonds Are Forever (1971)",1211,"Matrix, The (1999)"
3986,"6th Day, The (2000)",1211,"Matrix, The (1999)"
3987,"Bounce (2000)",1286,"Sixth Sense, The (1999)"
3987,"Bounce (2000)",1857,"Beautiful Mind, A (2001)"
3987,"Bounce (2000)",1912,"Minority Report (2002)"
3987,"Bounce (2000)",2031,"Lost in Translation (2003)"
3988,"How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
3991,"102 Dalmatians (2000)",214,"Forrest Gump (1994)"
3991,"102 Dalmatians (2000)",1211,"Matrix, The (1999)"
3993,"Quills (2000)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
3994,"Unbreakable (2000)",1211,"Matrix, The (1999)"
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",1211,"Matrix, The (1999)"
3997,"Dungeons & Dragons (2000)",1211,"Matrix, The (1999)"
3997,"Dungeons & Dragons (2000)",1228,"Star Wars: Episode I - The Phantom Menace (1999)"
3997,"Dungeons & Dragons (2000)",1960,"Lord of the Rings: The Two Towers, The (2002)"
3998,"Proof of Life (2000)",177,"Pulp Fiction (1994)"
3998,"Proof of Life (2000)",214,"Forrest Gump (1994)"
3998,"Proof of Life (2000)",1211,"Matrix, The (1999)"
3999,"Vertical Limit (2000)",1211,"Matrix, The (1999)"
3999,"Vertical Limit (2000)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4002,"Planes, Trains & Automobiles (1987)",1211,"Matrix, The (1999)"
4005,"Living Daylights, The (1987)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4005,"Living Daylights, The (1987)",1211,"Matrix, The (1999)"
4006,"Transformers: The Movie (1986)",1211,"Matrix, The (1999)"
4006,"Transformers: The Movie (1986)",1356,"Fight Club (1999)"
4007,"Wall Street (1987)",1211,"Matrix, The (1999)"
4008,"Born on the Fourth of July (1989)",214,"Forrest Gump (1994)"
4010,"Brewster's Millions (1985)",655,"Back to the Future (1985)"
4011,"Snatch (2000)",1211,"Matrix, The (1999)"
4014,"Chocolat (2000)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4015,"Dude, Where's My Car? (2000)",1211,"Matrix, The (1999)"
4016,"Emperor's New Groove, The (2000)",1211,"Matrix, The (1999)"
4017,"Pollock (2000)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4018,"What Women Want (2000)",214,"Forrest Gump (1994)"
4019,"Finding Forrester (2000)",1211,"Matrix, The (1999)"
4020,"Gift, The (2000)",214,"Forrest Gump (1994)"
4022,"Cast Away (2000)",1211,"Matrix, The (1999)"
4023,"Family Man, The (2000)",214,"Forrest Gump (1994)"
4025,"Miss Congeniality (2000)",214,"Forrest Gump (1994)"
4027,"O Brother, Where Art Thou? (2000)",1211,"Matrix, The (1999)"
4029,"State and Main (2000)",177,"Pulp Fiction (1994)"
4029,"State and Main (2000)",1738,"Memento (2000)"
4033,"Thirteen Days (2000)",158,"Star Wars: Episode IV - A New Hope (1977)"
4033,"Thirteen Days (2000)",177,"Pulp Fiction (1994)"
4034,"Traffic (2000)",1211,"Matrix, The (1999)"
4036,"Shadow of the Vampire (2000)",1356,"Fight Club (1999)"
4037,"House of Games (1987)",177,"Pulp Fiction (1994)"
4037,"House of Games (1987)",344,"Fargo (1996)"
4039,"Annie (1982)",1,"Toy Story (1995)"
4039,"Annie (1982)",277,"Jurassic Park (1993)"
4039,"Annie (1982)",846,"Titanic (1997)"
4040,"Don't Tell Mom the Babysitter's Dead (1991)",277,"Jurassic Park (1993)"
4040,"Don't Tell Mom the Babysitter's Dead (1991)",650,"Groundhog Day (1993)"
4040,"Don't Tell Mom the Babysitter's Dead (1991)",1075,"Edward Scissorhands (1990)"
4040,"Don't Tell Mom the Babysitter's Dead (1991)",1286,"Sixth Sense, The (1999)"
4040,"Don't Tell Mom the Babysitter's Dead (1991)",1339,"Ferris Bueller's Day Off (1986)"
4040,"Don't Tell Mom the Babysitter's Dead (1991)",1754,"Shrek (2001)"
4041,"Officer and a Gentleman, An (1982)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4047,"Gettysburg (1993)",423,"Godfather, The (1972)"
4052,"Antitrust (2001)",1356,"Fight Club (1999)"
4054,"Save the Last Dance (2001)",214,"Forrest Gump (1994)"
4054,"Save the Last Dance (2001)",1754,"Shrek (2001)"
4054,"Save the Last Dance (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4056,"Pledge, The (2001)",655,"Back to the Future (1985)"
4056,"Pledge, The (2001)",830,"Truman Show, The (1998)"
4056,"Pledge, The (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4056,"Pledge, The (2001)",1960,"Lord of the Rings: The Two Towers, The (2002)"
4056,"Pledge, The (2001)",2076,"Lord of the Rings: The Return of the King, The (2003)"
4062,"Mystic Pizza (1988)",655,"Back to the Future (1985)"
4062,"Mystic Pizza (1988)",1211,"Matrix, The (1999)"
4069,"Wedding Planner, The (2001)",214,"Forrest Gump (1994)"
4084,"Beverly Hills Cop II (1987)",1211,"Matrix, The (1999)"
4085,"Beverly Hills Cop (1984)",1211,"Matrix, The (1999)"
4102,"Eddie Murphy Raw (1987)",655,"Back to the Future (1985)"
4102,"Eddie Murphy Raw (1987)",1211,"Matrix, The (1999)"
4103,"Empire of the Sun (1987)",1211,"Matrix, The (1999)"
4103,"Empire of the Sun (1987)",1286,"Sixth Sense, The (1999)"
4103,"Empire of the Sun (1987)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4105,"Evil Dead, The (1981)",177,"Pulp Fiction (1994)"
4105,"Evil Dead, The (1981)",1356,"Fight Club (1999)"
4121,"Innerspace (1987)",177,"Pulp Fiction (1994)"
4128,"Lost Boys, The (1987)",277,"Jurassic Park (1993)"
4128,"Lost Boys, The (1987)",1211,"Matrix, The (1999)"
4132,"Mannequin (1987)",177,"Pulp Fiction (1994)"
4144,"In the Mood For Love (Fa yeung nin wa) (2000)",177,"Pulp Fiction (1994)"
4148,"Hannibal (2001)",1211,"Matrix, The (1999)"
4149,"Saving Silverman (Evil Woman) (2001)",214,"Forrest Gump (1994)"
4149,"Saving Silverman (Evil Woman) (2001)",1211,"Matrix, The (1999)"
4159,"3000 Miles to Graceland (2001)",1211,"Matrix, The (1999)"
4159,"3000 Miles to Graceland (2001)",1356,"Fight Club (1999)"
4161,"Mexican, The (2001)",1211,"Matrix, The (1999)"
4167,"15 Minutes (2001)",177,"Pulp Fiction (1994)"
4167,"15 Minutes (2001)",214,"Forrest Gump (1994)"
4167,"15 Minutes (2001)",625,"Terminator, The (1984)"
4167,"15 Minutes (2001)",655,"Back to the Future (1985)"
4167,"15 Minutes (2001)",1211,"Matrix, The (1999)"
4167,"15 Minutes (2001)",1317,"American Beauty (1999)"
4167,"15 Minutes (2001)",1356,"Fight Club (1999)"
4210,"Manhunter (1986)",158,"Star Wars: Episode IV - A New Hope (1977)"
4210,"Manhunter (1986)",1211,"Matrix, The (1999)"
4214,"Revenge of the Nerds (1984)",214,"Forrest Gump (1994)"
4214,"Revenge of the Nerds (1984)",1754,"Shrek (2001)"
4223,"Enemy at the Gates (2001)",1211,"Matrix, The (1999)"
4225,"Dish, The (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4226,"Memento (2000)",1211,"Matrix, The (1999)"
4228,"Heartbreakers (2001)",1211,"Matrix, The (1999)"
4232,"Spy Kids (2001)",1754,"Shrek (2001)"
4234,"Tailor of Panama, The (2001)",303,"Schindler's List (1993)"
4234,"Tailor of Panama, The (2001)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4235,"Amores Perros (Love's a Bitch) (2000)",177,"Pulp Fiction (1994)"
4238,"Along Came a Spider (2001)",214,"Forrest Gump (1994)"
4238,"Along Came a Spider (2001)",1286,"Sixth Sense, The (1999)"
4238,"Along Came a Spider (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4239,"Blow (2001)",1211,"Matrix, The (1999)"
4246,"Bridget Jones's Diary (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4247,"Joe Dirt (2001)",177,"Pulp Fiction (1994)"
4254,"Crocodile Dundee in Los Angeles (2001)",277,"Jurassic Park (1993)"
4254,"Crocodile Dundee in Los Angeles (2001)",655,"Back to the Future (1985)"
4255,"Freddy Got Fingered (2001)",1356,"Fight Club (1999)"
4262,"Scarface (1983)",1211,"Matrix, The (1999)"
4270,"Mummy Returns, The (2001)",1211,"Matrix, The (1999)"
4280,"World According to Garp, The (1982)",158,"Star Wars: Episode IV - A New Hope (1977)"
4280,"World According to Garp, The (1982)",214,"Forrest Gump (1994)"
4291,"Nine to Five (a.k.a. 9 to 5) (1980)",787,"Men in Black (a.k.a. MIB) (1997)"
4291,"Nine to Five (a.k.a. 9 to 5) (1980)",1262,"Ghostbusters (a.k.a. Ghost Busters) (1984)"
4299,"Knight's Tale, A (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4306,"Shrek (2001)",1211,"Matrix, The (1999)"
4308,"Moulin Rouge (2001)",1211,"Matrix, The (1999)"
4310,"Pearl Harbor (2001)",1211,"Matrix, The (1999)"
4321,"City Slickers (1991)",1211,"Matrix, The (1999)"
4322,"Eight Men Out (1988)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4322,"Eight Men Out (1988)",655,"Back to the Future (1985)"
4326,"Mississippi Burning (1988)",214,"Forrest Gump (1994)"
4327,"Magnificent Seven, The (1960)",158,"Star Wars: Episode IV - A New Hope (1977)"
4333,"Throw Momma from the Train (1987)",1211,"Matrix, The (1999)"
4340,"Animal, The (2001)",1960,"Lord of the Rings: The Two Towers, The (2002)"
4343,"Evolution (2001)",1211,"Matrix, The (1999)"
4344,"Swordfish (2001)",1211,"Matrix, The (1999)"
4351,"Point Break (1991)",214,"Forrest Gump (1994)"
4359,"Seven Year Itch, The (1955)",336,"Silence of the Lambs, The (1991)"
4359,"Seven Year Itch, The (1955)",344,"Fargo (1996)"
4361,"Tootsie (1982)",214,"Forrest Gump (1994)"
4366,"Atlantis: The Lost Empire (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4367,"Lara Croft: Tomb Raider (2001)",1211,"Matrix, The (1999)"
4368,"Dr. Dolittle 2 (2001)",1211,"Matrix, The (1999)"
4369,"Fast and the Furious, The (2001)",1211,"Matrix, The (1999)"
4370,"A.I. Artificial Intelligence (2001)",1211,"Matrix, The (1999)"
4378,"Sexy Beast (2000)",177,"Pulp Fiction (1994)"
4386,"Cats & Dogs (2001)",1211,"Matrix, The (1999)"
4387,"Kiss of the Dragon (2001)",1211,"Matrix, The (1999)"
4387,"Kiss of the Dragon (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4388,"Scary Movie 2 (2001)",214,"Forrest Gump (1994)"
4388,"Scary Movie 2 (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4396,"Cannonball Run, The (1981)",158,"Star Wars: Episode IV - A New Hope (1977)"
4396,"Cannonball Run, The (1981)",336,"Silence of the Lambs, The (1991)"
4396,"Cannonball Run, The (1981)",585,"Star Wars: Episode V - The Empire Strikes Back (1980)"
4396,"Cannonball Run, The (1981)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4396,"Cannonball Run, The (1981)",1007,"Indiana Jones and the Temple of Doom (1984)"
4396,"Cannonball Run, The (1981)",1228,"Star Wars: Episode I - The Phantom Menace (1999)"
4396,"Cannonball Run, The (1981)",1286,"Sixth Sense, The (1999)"
4406,"Man Who Shot Liberty Valance, The (1962)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4427,"Lion in Winter, The (1968)",443,"Casablanca (1942)"
4427,"Lion in Winter, The (1968)",449,"Wizard of Oz, The (1939)"
4427,"Lion in Winter, The (1968)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4427,"Lion in Winter, The (1968)",1960,"Lord of the Rings: The Two Towers, The (2002)"
4446,"Final Fantasy: The Spirits Within (2001)",1211,"Matrix, The (1999)"
4447,"Legally Blonde (2001)",214,"Forrest Gump (1994)"
4448,"Score, The (2001)",177,"Pulp Fiction (1994)"
4448,"Score, The (2001)",1211,"Matrix, The (1999)"
4465,"Accused, The (1988)",655,"Back to the Future (1985)"
4465,"Accused, The (1988)",1211,"Matrix, The (1999)"
4465,"Accused, The (1988)",1286,"Sixth Sense, The (1999)"
4467,"Adventures of Baron Munchausen, The (1988)",1211,"Matrix, The (1999)"
4487,"Cocktail (1988)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4487,"Cocktail (1988)",925,"Rain Man (1988)"
4489,"Coming to America (1988)",1211,"Matrix, The (1999)"
4499,"Dirty Rotten Scoundrels (1988)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4519,"Land Before Time, The (1988)",220,"Lion King, The (1994)"
4519,"Land Before Time, The (1988)",1211,"Matrix, The (1999)"
4544,"Short Circuit 2 (1988)",277,"Jurassic Park (1993)"
4544,"Short Circuit 2 (1988)",676,"Indiana Jones and the Last Crusade (1989)"
4544,"Short Circuit 2 (1988)",1211,"Matrix, The (1999)"
4545,"Short Circuit (1986)",1211,"Matrix, The (1999)"
4553,"They Live (1988)",1211,"Matrix, The (1999)"
4558,"Twins (1988)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4558,"Twins (1988)",655,"Back to the Future (1985)"
4558,"Twins (1988)",787,"Men in Black (a.k.a. MIB) (1997)"
4558,"Twins (1988)",1211,"Matrix, The (1999)"
4571,"Bill & Ted's Excellent Adventure (1989)",1211,"Matrix, The (1999)"
4587,"Earth Girls Are Easy (1988)",158,"Star Wars: Episode IV - A New Hope (1977)"
4587,"Earth Girls Are Easy (1988)",585,"Star Wars: Episode V - The Empire Strikes Back (1980)"
4616,"Lean on Me (1989)",563,"Monty Python and the Holy Grail (1975)"
4621,"Look Who's Talking (1989)",214,"Forrest Gump (1994)"
4621,"Look Who's Talking (1989)",1211,"Matrix, The (1999)"
4623,"Major League (1989)",214,"Forrest Gump (1994)"
4638,"Jurassic Park III (2001)",1211,"Matrix, The (1999)"
4639,"America's Sweethearts (2001)",1211,"Matrix, The (1999)"
4641,"Ghost World (2001)",177,"Pulp Fiction (1994)"
4642,"Hedwig and the Angry Inch (2000)",177,"Pulp Fiction (1994)"
4643,"Planet of the Apes (2001)",1211,"Matrix, The (1999)"
4673,"Tango & Cash (1989)",333,"Terminator 2: Judgment Day (1991)"
4673,"Tango & Cash (1989)",393,"Independence Day (a.k.a. ID4) (1996)"
4673,"Tango & Cash (1989)",655,"Back to the Future (1985)"
4673,"Tango & Cash (1989)",1211,"Matrix, The (1999)"
4673,"Tango & Cash (1989)",1356,"Fight Club (1999)"
4677,"Turner & Hooch (1989)",214,"Forrest Gump (1994)"
4678,"UHF (1989)",1211,"Matrix, The (1999)"
4679,"Uncle Buck (1989)",277,"Jurassic Park (1993)"
4681,"War of the Roses, The (1989)",177,"Pulp Fiction (1994)"
4700,"Princess Diaries, The (2001)",1754,"Shrek (2001)"
4701,"Rush Hour 2 (2001)",1211,"Matrix, The (1999)"
4703,"Chocolat (1988)",1960,"Lord of the Rings: The Two Towers, The (2002)"
4713,"Altered States (1980)",454,"2001: A Space Odyssey (1968)"
4713,"Altered States (1980)",625,"Terminator, The (1984)"
4713,"Altered States (1980)",1211,"Matrix, The (1999)"
4718,"American Pie 2 (2001)",1211,"Matrix, The (1999)"
4720,"Others, The (2001)",1211,"Matrix, The (1999)"
4728,"Rat Race (2001)",1211,"Matrix, The (1999)"
4734,"Jay and Silent Bob Strike Back (2001)",1211,"Matrix, The (1999)"
4744,"Jeepers Creepers (2001)",1211,"Matrix, The (1999)"
4754,"Wicker Man, The (1973)",214,"Forrest Gump (1994)"
4754,"Wicker Man, The (1973)",1211,"Matrix, The (1999)"
4754,"Wicker Man, The (1973)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4776,"Training Day (2001)",1211,"Matrix, The (1999)"
4799,"It's a Mad, Mad, Mad, Mad World (1963)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
4814,"Don't Say a Word (2001)",1211,"Matrix, The (1999)"
4816,"Zoolander (2001)",1211,"Matrix, The (1999)"
4823,"Serendipity (2001)",1754,"Shrek (2001)"
4844,"Bandits (2001)",214,"Forrest Gump (1994)"
4844,"Bandits (2001)",1211,"Matrix, The (1999)"
4844,"Bandits (2001)",2013,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)"
4848,"Mulholland Drive (2001)",177,"Pulp Fiction (1994)"
4855,"Dirty Harry (1971)",1211,"Matrix, The (1999)"
4857,"Fiddler on the Roof (1971)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4865,"From Hell (2001)",1211,"Matrix, The (1999)"
4866,"Last Castle, The (2001)",655,"Back to the Future (1985)"
4866,"Last Castle, The (2001)",1211,"Matrix, The (1999)"
4866,"Last Castle, The (2001)",2013,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)"
4867,"Riding in Cars with Boys (2001)",214,"Forrest Gump (1994)"
4867,"Riding in Cars with Boys (2001)",846,"Titanic (1997)"
4873,"Waking Life (2001)",1211,"Matrix, The (1999)"
4874,"K-PAX (2001)",1211,"Matrix, The (1999)"
4876,"Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)",214,"Forrest Gump (1994)"
4876,"Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)",1754,"Shrek (2001)"
4878,"Donnie Darko (2001)",1211,"Matrix, The (1999)"
4880,"Life as a House (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4881,"Man Who Wasn't There, The (2001)",344,"Fargo (1996)"
4886,"Monsters, Inc. (2001)",1211,"Matrix, The (1999)"
4887,"One, The (2001)",1211,"Matrix, The (1999)"
4889,"Heist (2001)",1356,"Fight Club (1999)"
4889,"Heist (2001)",1569,"Gladiator (2000)"
4890,"Shallow Hal (2001)",214,"Forrest Gump (1994)"
4890,"Shallow Hal (2001)",1211,"Matrix, The (1999)"
4896,"Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4901,"Spy Game (2001)",1211,"Matrix, The (1999)"
4903,"In the Bedroom (2001)",1317,"American Beauty (1999)"
4903,"In the Bedroom (2001)",1754,"Shrek (2001)"
4914,"Breathless (À bout de souffle) (1960)",177,"Pulp Fiction (1994)"
4941,"Flash Gordon (1980)",214,"Forrest Gump (1994)"
4941,"Flash Gordon (1980)",1754,"Shrek (2001)"
4954,"Ocean's Eleven (a.k.a. Ocean's 11) (1960)",214,"Forrest Gump (1994)"
4954,"Ocean's Eleven (a.k.a. Ocean's 11) (1960)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4958,"Behind Enemy Lines (2001)",1211,"Matrix, The (1999)"
4963,"Ocean's Eleven (2001)",1211,"Matrix, The (1999)"
4967,"No Man's Land (2001)",177,"Pulp Fiction (1994)"
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",1211,"Matrix, The (1999)"
4974,"Not Another Teen Movie (2001)",1211,"Matrix, The (1999)"
4974,"Not Another Teen Movie (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
4975,"Vanilla Sky (2001)",1211,"Matrix, The (1999)"
4979,"Royal Tenenbaums, The (2001)",1211,"Matrix, The (1999)"
4980,"Bill & Ted's Bogus Journey (1991)",1211,"Matrix, The (1999)"
4992,"Kate & Leopold (2001)",1754,"Shrek (2001)"
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",1960,"Lord of the Rings: The Two Towers, The (2002)"
4994,"Majestic, The (2001)",1211,"Matrix, The (1999)"
4995,"Beautiful Mind, A (2001)",1211,"Matrix, The (1999)"
5008,"Witness for the Prosecution (1957)",443,"Casablanca (1942)"
5009,"Ali (2001)",1211,"Matrix, The (1999)"
5010,"Black Hawk Down (2001)",1211,"Matrix, The (1999)"
5013,"Gosford Park (2001)",1211,"Matrix, The (1999)"
5014,"I Am Sam (2001)",214,"Forrest Gump (1994)"
5015,"Monster's Ball (2001)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
